date,sh600000,sh600004,sh600006,sh600007,sh600008,sh600009,sh600010,sh600011,sh600012,sh600015
2010-07-08,5.590634837915501,4.6196361747598775,4.458799320910812,9.173999721210361,2.327796786568203,9.930585895530246,1.0524812009793965,4.41392250969779,4.087909563927027,4.552250006032343
2010-07-09,5.761614423996843,4.665375146787203,4.458799320910812,9.173999721210361,2.3525605821699926,10.167835387914927,1.1189168914066674,4.465077240770447,4.153142163351395,4.699096780420484
2010-07-12,5.829211004540629,4.7212783348206,4.504766324219172,9.383691143409454,2.373197078504817,10.252567349480886,1.1084270455497298,4.494308515669108,4.1676382965568095,4.768441090548216
2010-07-13,5.713899190671817,4.6704572547902385,4.504766324219172,9.130314008252215,2.348433282903028,10.125469407131948,1.087447353835855,4.472385059495112,4.116901830337857,4.8214690924106005
2010-07-14,5.821258465653125,4.690785686802384,4.55073332752753,9.200211148985247,2.373197078504817,10.277986937950674,1.0839507385502092,4.516231971843103,4.1676382965568095,4.837785400675949
2010-07-15,5.81330592676562,4.7212783348206,4.486379522895827,9.165262578618732,2.369069779237852,10.227147761011098,1.0804541232645632,4.545463246741764,4.124149896940565,4.801073707078914
2010-07-16,5.6582314184592875,4.680621470796312,4.348478512970751,8.999256869377783,2.3112875895003433,10.133942603288546,1.0944405844071465,4.494308515669108,4.015428897899953,4.6787013950887975
2010-07-19,5.817282196209373,4.777181522853999,4.440412519587468,9.086628295294071,2.3525605821699926,10.396611684143014,1.0979371996927925,4.523539790567769,4.015428897899953,4.764362013481879
2010-07-20,5.948499087853193,4.873741574911686,4.55073332752753,9.200211148985247,2.3979608741066065,10.811798295816207,1.1084270455497298,4.574694521640425,4.116901830337857,4.8214690924106005
2010-07-21,5.857044890646894,4.929644762945084,4.615087132159232,9.374954000817826,2.418597370441431,11.049047788200888,1.1363999678348966,4.73546653358306,4.1313979635432725,4.866338940140309
2010-07-22,5.904760123971919,4.924562654942047,4.60589373149756,9.322531145268051,2.426851968975361,10.96431582663493,1.129406737263605,4.669696165061072,4.472057093870524,4.93976232733438
2010-07-23,6.024048207284483,5.0312869230058075,4.651860734805919,9.436113998959229,2.4474884653101854,10.955842630478335,1.129406737263605,4.655080527611743,4.305351562008252,5.037660176926473
2010-07-26,5.964404165628201,4.985547950978482,4.642667334144248,9.74191398966624,2.463997662378045,11.08294057282727,1.146889813691834,4.633157071437746,4.283607362200129,4.960157712666066
2010-07-27,5.888855046196911,5.326049187181905,4.642667334144248,9.864233985949044,2.45987036311108,11.311716869055356,1.15038642897748,4.6112336152637505,4.290855428802837,4.935683250268043
2010-07-28,6.020071937840732,5.17358594709082,4.716214539437622,10.152559691472797,2.4887614579798343,11.396448830621315,1.1783593512626467,4.720850896133729,4.327095761816374,4.996869406263101
2010-07-29,6.0518820933907485,5.2701459991485065,4.854115549362699,10.170033976656057,2.530034450649483,11.599805538379613,1.2203187346903968,4.757389989757055,4.356088028227204,5.070292793457171
2010-07-30,5.984285512846962,5.183750163096892,4.8081485460543405,10.030239695189994,2.5217798521155537,11.371029242151527,,4.728158714858394,4.37058416143262,5.045818331059148
2010-08-02,6.083692248940766,5.249817567136363,4.946049555979417,10.06518826555651,2.5465436477173427,11.48965398834387,1.1993390429765216,4.73546653358306,4.377832228035327,5.139637103584904
2010-08-03,6.099597326715774,5.2803102151545795,4.955242956641088,10.222456832205829,2.538289049183413,11.6252251268494,1.1958424276908757,4.7135430774090645,4.385080294638034,5.127399872385892
2010-08-04,5.936570279521936,5.163421731084748,4.927662754656073,10.248668259980716,2.4970160565137642,11.430787572940787,1.188849197119584,4.647772708887077,4.261863162392007,4.956078635599729
2010-08-05,5.864997429534398,5.214242811115109,4.918469353994401,10.239931117389089,2.505270655047694,11.3032118187785,1.188849197119584,4.633157071437746,4.232870895981177,4.93976232733438
2010-08-06,5.861021160090646,5.234571243127254,4.890889152009386,10.126348263697912,2.530034450649483,11.4222825226633,1.1958424276908757,4.640464890162412,4.254615095789299,4.919366942002694
2010-08-09,5.884878776753159,5.432773455245664,4.946049555979417,10.266142545163975,2.591943939653957,11.609393628767988,1.230808580547334,4.6623883463364075,4.283607362200129,4.956078635599729
2010-08-10,5.841139812871885,5.432773455245664,5.378139387077989,10.283616830347233,2.5754347425860975,11.592383528213016,1.255284887546855,4.640464890162412,4.319847695213667,4.976474020931414
2010-08-11,5.682089035121799,5.295556539163688,5.194271373844555,10.082662550739768,2.5011433557807288,11.201151215448673,1.2063322735478135,4.567386702915759,4.1676382965568095,4.911208787870019
2010-08-12,5.614492454578013,5.239653351130291,5.194271373844555,9.951605411865334,2.538289049183413,11.082080511563872,1.1958424276908757,4.545463246741764,4.1386460301459795,4.923446019069031
2010-08-13,5.574729760140492,5.239653351130291,5.185077973182882,9.934131126682075,2.5506709469843076,11.014040109343986,1.1993390429765216,4.530847609292434,4.1313979635432725,4.890813402538333
2010-08-16,5.717875460115569,5.351459727197086,5.212658175167898,10.038976837781624,2.6125804359887814,11.379757271275873,1.2203187346903968,4.618541433988416,4.247367029186592,4.960157712666066
2010-08-17,5.753661885109339,5.397198699224411,5.22185157582957,10.187508261839314,2.620835034522711,11.515838075715644,1.230808580547334,4.618541433988416,4.312599628610959,4.96831586679874
2010-08-18,5.801377118434364,5.387034483218339,5.359752585754647,10.204982547022572,2.6084531367218164,11.490322924883186,1.2378018111186257,4.698927439959733,4.363336094829911,4.996869406263101
2010-08-19,5.789448310103108,5.392372418536202,5.470073393694708,10.187508261839314,2.616707735255746,11.541353226548102,1.2517882722612093,4.691619621235068,4.319847695213667,5.005027560395775
2010-08-20,5.785472040659355,5.340272201931988,5.497653595679723,10.021502552598365,2.5754347425860975,11.490322924883186,1.2447950416899176,4.728158714858394,4.283607362200129,5.005027560395775
2010-08-23,5.797400848990612,5.282961963667352,5.396526188401333,9.864233985949044,2.5259071513825186,11.26919161766856,1.23430519583298,4.625849252713081,4.2256228293784694,4.927525096135368
2010-08-24,5.781495771215603,5.272541920346509,5.3229789831079595,10.161296834064428,2.534161749916448,11.235171416558616,1.2867544251176677,4.603925796539086,4.290855428802837,4.890813402538333
2010-08-25,5.697994112896809,5.220441703742294,5.2310449764912414,10.100136835923026,2.5259071513825186,11.099090612118845,1.2482916569755633,4.567386702915759,4.247367029186592,4.833706323609611
2010-08-26,5.642326340684279,5.147501400496394,5.129917569212852,10.091399693331397,2.5176525528485882,11.005535059066501,1.2133255041191051,4.5016163343937725,4.1821344297622245,4.813310938277926
2010-08-27,5.618468724021766,5.0954011838921796,5.129917569212852,10.545731108096101,2.5011433557807288,10.97151485795656,1.1958424276908757,4.479692878219777,4.1603902299541025,4.837785400675949
2010-08-30,5.64630261012803,5.157921443817237,5.304592181784615,10.70299967474542,2.5176525528485882,11.26919161766856,1.1958424276908757,4.530847609292434,4.2111266961730545,4.882655248405659
2010-08-31,5.618468724021766,5.152711422156816,5.2770119797996005,10.746685387703566,2.5135252535816237,11.320221919333473,1.188849197119584,4.5016163343937725,4.1966305629676395,4.8541017089412986
2010-09-01,5.70197038234056,5.230861747063137,5.2770119797996005,10.807845385844967,2.5011433557807288,11.371252220998386,1.2168221194047508,4.494308515669108,4.174886363159517,4.89489247960467
2010-09-02,5.678112765678048,5.194391595440187,5.451686592371364,11.314599656159444,2.45987036311108,11.150120913783757,1.2168221194047508,4.450461603321116,4.124149896940565,4.837785400675949
2010-09-03,5.594611107359253,5.147501400496394,5.626361204943128,11.104908233960352,2.463997662378045,11.090585561841358,1.2203187346903968,4.450461603321116,4.10965376373515,4.784757398813565
2010-09-06,5.670160226790544,5.3246421369507235,5.644748006266471,11.09617109136872,2.4887614579798343,11.26919161766856,1.2517882722612093,4.508924153118438,4.1458940967486875,4.79291555294624
2010-09-07,5.70197038234056,5.340272201931988,5.552813999649754,11.069959663593835,2.4928887572467993,11.260686567391073,1.300740886260251,4.523539790567769,4.1821344297622245,4.776599244680892
2010-09-08,5.594611107359253,5.288171985327773,5.589587602296441,11.04374823581895,2.5176525528485882,11.566868377380558,1.2657747334037925,4.508924153118438,4.1603902299541025,4.7113340116194955
2010-09-09,5.527014526815467,5.350692245252831,5.589587602296441,11.340811083934332,2.5465436477173427,11.7794946343177,1.2482916569755633,4.487000696944442,4.153142163351395,4.6787013950887975
2010-09-10,5.411702712946655,5.220441703742294,5.387332787739662,10.938902524719401,2.47637956017894,11.566868377380558,1.2378018111186257,,4.087909563927027,4.576724468430367
2010-09-13,5.427607790721663,5.303802050309038,5.451686592371364,10.737948245111935,2.4928887572467993,11.600888578490501,1.2168221194047508,4.450461603321116,4.066165364118905,4.605278007894727
2010-09-14,5.435560329609167,5.340272201931988,5.442493191709692,10.807845385844967,2.5093979543146587,11.634908779600444,1.2133255041191051,4.589310159089756,4.05166923091349,4.633831547359088
2010-09-15,5.379892557396637,5.309012071969459,5.350559185092975,10.86900538398637,2.7570359103325526,11.413777472385815,1.2063322735478135,4.516231971843103,4.037173097708075,4.597119853762052
2010-09-16,5.288438360190339,5.215231682081873,5.258625178476256,10.615628248829132,2.7941816037352365,11.209656265726158,1.19234581240523,4.487000696944442,3.986436631489122,4.466589387639261
2010-09-17,5.220841779646553,5.105821227213023,5.093143966566164,10.266142545163975,2.6497261293914653,10.980019908234045,1.1608762748344175,4.75008217103239,3.8994598322566323,4.385007846312517
2010-09-20,,5.105821227213023,5.056370363919478,10.29235397293886,2.6744899249932548,11.099090612118845,1.1608762748344175,4.633157071437746,3.892211765653925,4.450273079373913
2010-09-21,5.2089129713152955,5.0954011838921796,5.037983562596135,10.30982825812212,2.591943939653957,11.133110813228788,1.1608762748344175,4.545463246741764,3.8994598322566323,4.470668464705599
2010-09-27,5.177102815765279,5.0537210106088075,5.093143966566164,10.545731108096101,2.5630528447852026,11.073575461286387,1.167869505405709,4.5016163343937725,3.9357001652701697,4.429877694042227
2010-09-28,5.137340121327758,5.105821227213023,5.12072416855118,10.563205393279357,2.5465436477173427,11.04806031045393,1.1643728901200634,4.472385059495112,3.9284520986674623,4.385007846312517
2010-09-29,5.045885924121458,5.038090945627544,5.074757165242821,10.362251113671892,2.5093979543146587,10.605797696024673,1.1573796595487715,4.479692878219777,3.8849636990512177,4.344217075649145
2010-09-30,5.165174007434023,4.980780707362908,5.093143966566164,10.274879687755604,2.505270655047694,10.724868399909473,1.1608762748344175,4.508924153118438,3.8849636990512177,4.417640462843215
2010-10-08,5.3560349407341254,5.105821227213023,5.212658175167898,10.370988256263521,2.5713074433191325,11.005535059066501,1.188849197119584,4.560078884191094,3.9719404982837077,4.650147855624437
2010-10-11,5.586658568471749,5.24128179038398,5.368945986416318,10.493308252546326,2.624962333789676,11.337232019888445,1.2203187346903968,4.706235258684399,4.044421164310783,4.8541017089412986
2010-10-12,5.558824682365484,5.267331898686087,5.598781002958113,10.659313961787275,2.6951264213280792,11.4222825226633,1.2203187346903968,4.793929083380381,4.044421164310783,4.727650319884844
2010-10-13,5.761614423996843,5.335062180271566,5.543620598988082,10.921428239536143,2.6744899249932548,11.52434312599313,1.2447950416899176,4.742774352307725,4.1458940967486875,4.882655248405659
2010-10-14,5.964404165628201,5.31422209362988,5.525233797664738,10.895216811761257,2.6621080271923603,11.736969382930273,1.2412984264042717,4.786621264655716,4.153142163351395,5.119241718253218
2010-10-15,6.079715979497013,5.4132125051778885,5.451686592371364,10.458359682179811,2.6497261293914653,12.153716846527072,1.2412984264042717,4.932777639149021,4.203878629570347,5.302800186238393
2010-10-18,6.342149762784654,5.621613371594746,5.497653595679723,10.571942535870987,2.8065635015361314,12.834120868725927,1.367176576687522,5.203166931961634,4.530041626692184,5.616889120346359
2010-10-19,6.123454943378287,5.45489267846126,5.690715009574831,10.589416821054243,2.736399413997728,12.587474410678844,1.4371088824004385,4.983932370221678,4.522793560089477,5.608730966213685
2010-10-20,6.2626243739096115,5.408002483517467,5.8378094201615784,10.571942535870987,2.7198902169298687,12.647009762621241,1.367176576687522,4.888930726801029,4.783723957786947,5.935057131520663
2010-10-21,6.079715979497013,5.361112288573673,5.920550026116625,10.484571109954697,2.7240175161968336,12.451393606239073,1.3461968849736468,4.888930726801029,4.769227824581532,5.641363582744383
2010-10-22,5.861021160090646,5.31422209362988,6.0216774333950145,10.257405402572346,2.699253720595044,12.111191595139644,1.3741698072588135,4.867007270627034,4.885196890224852,5.531228501953278
2010-10-25,5.944522818409441,5.4653127217821025,6.076837837365045,10.29235397293886,2.752908611065588,12.306807751521815,1.367176576687522,4.815852539554377,4.798220090992362,5.620968197412696
2010-10-26,5.9524753572969455,5.4653127217821025,5.9757104300866555,10.362251113671892,2.744654012531658,12.281292600689357,1.3986461142583342,4.823160358279042,4.769227824581532,5.543465733152289
2010-10-27,5.956451626740697,5.470522743442524,5.856196221484923,10.405936826630038,2.7570359103325526,12.221757248746957,1.5280208798272303,4.786621264655716,4.653258758938212,5.604651889147347
2010-10-28,5.845116082315637,5.49136283008421,5.764262214868205,10.440885396996553,2.6909991220611142,12.026141092364787,1.6748787218243553,4.742774352307725,5.001165955868172,5.57201927261665
2010-10-29,5.837163543428133,5.397582440196624,5.745875413544861,10.29235397293886,2.6621080271923603,12.060161293474728,1.6119396466827303,4.728158714858394,5.182367620935859,5.559782041417638
2010-11-01,5.861021160090646,5.611193328273903,5.801035817514891,10.14382254888117,2.744654012531658,12.1962420979145,1.7343211816803346,4.7720056272063855,5.0663985552925395,
2010-11-02,5.876926237865654,5.871694411294976,5.773455615529876,10.108873978514655,2.8189453993370264,12.145211796249585,1.9091519459626263,4.779313445931051,5.051902422087124,5.359907265167115
2010-11-03,5.956451626740697,5.704973718161489,5.681521608913158,10.082662550739768,2.7941816037352365,12.043151192919758,,4.7135430774090645,5.146127287922321,5.465963268891882
2010-11-04,5.8968075850844155,5.699763696501067,5.709101810898174,10.23119397479746,2.7817997059343424,12.170726947082043,2.056009787959751,4.684311802510403,5.022910155676294,5.441488806493859
2010-11-05,5.940546548965688,5.751863913105282,5.819422618838235,10.327302543305377,2.8643456912736402,12.6129895615113,1.8601993319635848,4.7135430774090645,4.928685289841097,5.445567883560195
2010-11-08,6.012119398953227,5.88732447627624,5.920550026116625,10.834056813619855,2.9262551802781136,13.004221874275641,1.8042534873932512,4.779313445931051,4.877948823622145,5.523070347820603
2010-11-09,5.964404165628201,5.809174151369919,5.911356625454952,10.86026824139474,2.8891094868754297,12.706545114563642,1.783273795679376,4.793929083380381,4.89244495682756,5.42517249822851
2010-11-10,5.745709346221834,5.678923609859383,5.755068814206533,10.70299967474542,2.8643456912736402,12.485413807349014,1.7727839498224387,4.742774352307725,4.827212357403192,5.204902336646299
2010-11-11,5.745709346221834,5.626823393255168,5.709101810898174,10.790371100661709,2.9840373700156224,12.561959259846386,1.783273795679376,4.76469780848172,4.790972024389655,5.221218644911649
2010-11-12,5.622444993465518,5.543463046688425,5.6355546056048,10.528256822912843,2.959273574413833,12.340827952631757,1.723831335823397,4.73546653358306,4.769227824581532,5.090688178788858
2010-11-15,5.403750174059151,5.152711422156816,,10.502045395137955,2.992291968549552,11.617898679045473,1.5594904173980426,4.5527710654664295,4.472057093870524,4.886734325471996
2010-11-16,5.332177324071612,5.147501400496394,5.396526188401333,10.877742526577999,2.9799100707486574,11.651918880155415,1.5629870326836885,4.516231971843103,4.624266492527382,4.841864477742286
2010-11-17,5.312295976852851,4.933890512419115,5.148304370536195,10.676788246970535,2.8478364942057808,11.218161316003643,1.468578419971251,4.450461603321116,4.443064827459694,4.727650319884844
2010-11-18,5.292414629634091,4.913050425777429,5.194271373844555,10.746685387703566,2.736399413997728,11.022545159621474,1.4615851893999592,4.443153784596451,4.414072561048864,4.764362013481879
2010-11-19,5.27253328241533,4.902630382456586,5.22185157582957,11.139856804326866,2.7817997059343424,11.090585561841358,1.4580885741143135,4.457769422045781,4.435816760856987,4.735808474017518
2010-11-22,5.1810790852090305,4.871370252494057,5.093143966566164,11.209753945059898,2.827199997870956,11.014040109343986,1.5210276492559385,4.494308515669108,4.602522292719259,4.682780472155135
2010-11-23,5.101553696333989,4.798429949248157,5.083950565904494,11.131119661735237,2.992291968549552,10.860949204349245,1.507041188113355,4.3919990535237945,4.595274226116552,4.576724468430367
2010-11-24,5.137340121327758,4.74111971098352,5.074757165242821,11.148593946918496,2.9221278810111486,10.724868399909473,1.5000479575420635,4.3919990535237945,4.551785826500307,4.6787013950887975
2010-11-25,5.196984162984039,4.814060014229422,5.129917569212852,11.174805374693381,2.959273574413833,10.937494656846615,1.5175310339702925,4.399306872248459,4.551785826500307,4.772520167614553
2010-11-26,5.248675665752817,4.803639970908579,5.12072416855118,,3.029437661952236,10.852444154071758,1.5105378033990011,4.3919990535237945,4.51554549348677,4.707254934553157
2010-11-29,5.189031624096535,4.788009905927313,5.037983562596135,11.017536808044062,2.946891676612938,10.699353249077017,1.4615851893999592,4.377383416074464,4.414072561048864,4.605278007894727
2010-11-30,5.16119773799027,4.782799884266892,5.093143966566164,10.991325380269174,2.897364085409359,10.682343148522046,1.4615851893999592,4.340844322451138,4.39957642784345,4.5848826225630415
2010-12-01,5.097577426890236,4.668179407737621,4.918469353994401,10.528256822912843,3.0583287568209907,10.51224214297233,1.409135960115272,4.38469123479913,4.261863162392007,4.593040776695716
2010-12-02,5.157221468546519,4.720279624341836,4.982823158626103,10.659313961787275,,10.605797696024673,1.4301156518291467,4.603925796539086,4.319847695213667,4.625673393226413
2010-12-03,5.125411312996501,4.6838094727188855,4.955242956641088,10.432148254404924,2.992291968549552,10.61430274630216,1.468578419971251,4.545463246741764,4.261863162392007,4.605278007894727
2010-12-06,5.216865510202799,4.673389429398043,4.9736297579644315,10.13508540628954,2.9881646692825874,10.622807796579645,1.4580885741143135,4.640464890162412,4.1821344297622245,4.670543240956123
2010-12-07,5.212889240759048,4.657759364416777,4.918469353994401,9.846759700765787,2.9799100707486574,10.563272444637246,1.4545919588286678,4.6112336152637505,4.1458940967486875,4.650147855624437
2010-12-08,5.196984162984039,4.668179407737621,4.936856155317745,9.864233985949044,3.0624560560879552,10.554767394359759,1.4510953435430218,4.567386702915759,4.1458940967486875,4.633831547359088
2010-12-09,5.113482504665244,4.673389429398043,4.900082552671058,9.750651132257868,2.9262551802781136,10.716363349631987,1.5035445728277093,4.523539790567769,4.1603902299541025,4.556329083098681
2010-12-10,5.109506235221493,4.668179407737621,4.780568344069325,9.514748282283888,2.909745983210254,10.750383550741931,1.4615851893999592,4.538155428017099,4.1386460301459795,4.556329083098681
2010-12-13,5.1810790852090305,4.761959797625207,4.96443635730276,9.645805421158322,3.0500741582870603,10.903474455736674,1.5035445728277093,4.560078884191094,4.2256228293784694,4.62975247029275
2010-12-14,5.204936701871544,4.761959797625207,4.982823158626103,9.645805421158322,3.0624560560879552,10.91197950601416,1.5175310339702925,4.567386702915759,4.283607362200129,4.62975247029275
2010-12-15,5.196984162984039,4.735909689323099,4.955242956641088,9.567171137833661,3.116110946558499,10.886464355181703,1.4930547269707717,4.538155428017099,4.551785826500307,4.666464163889786
2010-12-16,5.1452926602152615,4.715069602681414,4.900082552671058,9.66327970634158,3.0913471509567096,10.775898701574388,1.468578419971251,4.603925796539086,4.472057093870524,4.621594316160076
2010-12-17,5.081672349115228,4.668179407737621,4.854115549362699,9.680753991524838,3.0954744502236746,10.733373450186958,1.4755716505425427,4.574694521640425,4.508297426884062,4.548170928966006
2010-12-20,5.069743540783971,4.673389429398043,4.872502350686042,9.593382565608549,3.06658335535492,10.818423952961817,1.4650818046856053,4.516231971843103,4.464809027267817,4.544091851899669
2010-12-21,5.1174587741089965,4.616079191133406,4.817341946716012,9.794336845216014,3.0253103626852713,10.733373450186958,1.4510953435430218,4.457769422045781,4.356088028227204,4.613436162027402
2010-12-22,5.109506235221493,4.610869169472984,4.817341946716012,9.654542563749951,3.004673866350447,10.843939103794273,1.4720750352568968,4.421230328422455,4.385080294638034,4.588961699629379
2010-12-23,5.173126546321527,4.574399017850034,4.771374943407653,9.418639713775969,2.9799100707486574,10.860949204349245,1.4406054976860843,4.377383416074464,4.464809027267817,4.682780472155135
2010-12-24,5.1174587741089965,4.5483489095479275,4.70702113877595,9.575908280425292,,10.639817897134616,1.419625805972209,4.304305228827812,4.479305160473232,4.682780472155135
2010-12-27,5.16119773799027,4.553558931208348,4.697827738114278,9.776862560032756,2.951018975879903,10.622807796579645,1.4231224212578553,4.296997410103146,4.479305160473232,4.71949216575217
2010-12-28,5.041909654677706,4.449358497999919,4.55073332752753,9.243896861943393,2.8437091949388154,10.265595684925245,1.367176576687522,4.260458316479821,4.385080294638034,4.568566314297692
2010-12-29,4.97431307413392,4.334738021470648,4.422025718264124,8.824514017545203,2.790054304468272,10.121009830207989,1.31822396268848,4.187380129233169,4.283607362200129,4.523696466567983
2010-12-30,4.958407996358912,4.418098368037391,4.440412519587468,8.868199730503349,2.790054304468272,10.588787595469702,1.321720577974126,4.180072310508503,4.269111228994714,4.519617389501645
