date,sh600000,sh600004,sh600006,sh600007,sh600008,sh600009,sh600010,sh600011,sh600012,sh600015
1998-02-18,,,,,,0.4939114814814815,,,,
1998-02-19,,,,,,0.11548962962962964,,,,
1998-02-20,,,,,,0.05769851851851852,,,,
1998-02-23,,,,,,0.06604074074074075,,,,
1998-02-24,,,,,,0.04236185185185185,,,,
1998-02-25,,,,,,0.026437037037037037,,,,
1998-02-26,,,,,,0.025138888888888888,,,,
1998-02-27,,,,,,0.020111851851851853,,,,
1998-03-02,,,,,,0.024056296296296298,,,,
1998-03-03,,,,,,0.01612259259259259,,,,
1998-03-04,,,,,,0.08048740740740741,,,,
1998-03-05,,,,,,0.03848740740740741,,,,
1998-03-06,,,,,,0.08117,,,,
1998-03-09,,,,,,0.04773259259259259,,,,
1998-03-10,,,,,,0.03719074074074074,,,,
1998-03-11,,,,,,0.028946666666666666,,,,
1998-03-12,,,,,,0.02159925925925926,,,,
1998-03-13,,,,,,0.01236962962962963,,,,
1998-03-16,,,,,,0.020785185185185184,,,,
1998-03-17,,,,,,0.09519074074074074,,,,
1998-03-18,,,,,,0.03397851851851852,,,,
1998-03-19,,,,,,0.058985555555555555,,,,
1998-03-20,,,,,,0.045605925925925925,,,,
1998-03-23,,,,,,0.055852962962962965,,,,
1998-03-24,,,,,,0.03515666666666667,,,,
1998-03-25,,,,,,0.04387074074074074,,,,
1998-03-26,,,,,,0.02810037037037037,,,,
1998-03-27,,,,,,0.057677407407407406,,,,
1998-03-30,,,,,,0.03459703703703704,,,,
1998-03-31,,,,,,0.03291925925925926,,,,
1998-04-01,,,,,,0.03228148148148148,,,,
1998-04-02,,,,,,0.03657111111111111,,,,
1998-04-03,,,,,,0.03678592592592592,,,,
1998-04-06,,,,,,0.04082148148148148,,,,
1998-04-07,,,,,,0.030276666666666667,,,,
1998-04-08,,,,,,0.02758,,,,
1998-04-09,,,,,,0.10979074074074074,,,,
1998-04-10,,,,,,0.04110333333333333,,,,
1998-04-13,,,,,,0.026845555555555557,,,,
1998-04-14,,,,,,0.020441851851851853,,,,
1998-04-15,,,,,,0.015263333333333334,,,,
1998-04-16,,,,,,0.024476666666666667,,,,
1998-04-17,,,,,,0.023462962962962963,,,,
1998-04-20,,,,,,0.014328518518518518,,,,
1998-04-21,,,,,,0.00931,,,,
1998-04-22,,,,,,0.01108,,,,
1998-04-23,,,,,,0.011821481481481481,,,,
1998-04-24,,,,,,0.02191259259259259,,,,
1998-04-27,,,,,,0.019166666666666665,,,,
1998-04-28,,,,,,0.016943333333333335,,,,
1998-04-29,,,,,,0.008118518518518518,,,,
1998-04-30,,,,,,0.019424074074074073,,,,
1998-05-04,,,,,,0.01357037037037037,,,,
1998-05-05,,,,,,0.015322592592592593,,,,
1998-05-06,,,,,,0.00954888888888889,,,,
1998-05-07,,,,,,0.014586296296296297,,,,
1998-05-08,,,,,,0.010359259259259259,,,,
1998-05-11,,,,,,0.009921111111111111,,,,
1998-05-12,,,,,,0.00786111111111111,,,,
1998-05-13,,,,,,0.01003111111111111,,,,
1998-05-14,,,,,,0.008626666666666666,,,,
1998-05-15,,,,,,0.023474814814814816,,,,
1998-05-18,,,,,,0.016138148148148148,,,,
1998-05-19,,,,,,0.006695925925925926,,,,
1998-05-20,,,,,,0.005672222222222223,,,,
1998-05-21,,,,,,0.005513703703703704,,,,
1998-05-22,,,,,,0.0069477777777777775,,,,
1998-05-25,,,,,,0.008437037037037036,,,,
1998-05-26,,,,,,0.00715,,,,
1998-05-27,,,,,,0.007991481481481481,,,,
1998-05-28,,,,,,0.007217407407407408,,,,
1998-05-29,,,,,,0.031136296296296297,,,,
1998-06-01,,,,,,0.014488148148148148,,,,
1998-06-02,,,,,,0.005554444444444444,,,,
1998-06-03,,,,,,0.005388148148148148,,,,
1998-06-04,,,,,,0.00509037037037037,,,,
1998-06-05,,,,,,0.0061774074074074075,,,,
1998-06-08,,,,,,0.010692222222222223,,,,
1998-06-09,,,,,,0.007369259259259259,,,,
1998-06-10,,,,,,0.0058837037037037035,,,,
1998-06-11,,,,,,0.0072855555555555555,,,,
1998-06-12,,,,,,0.005434074074074074,,,,
1998-06-15,,,,,,0.006543333333333333,,,,
1998-06-16,,,,,,0.00626074074074074,,,,
1998-06-17,,,,,,0.0059985185185185185,,,,
1998-06-18,,,,,,0.008692962962962963,,,,
1998-06-19,,,,,,0.0046344444444444445,,,,
1998-06-22,,,,,,0.017232962962962964,,,,
1998-06-23,,,,,,0.00696037037037037,,,,
1998-06-24,,,,,,0.015424074074074074,,,,
1998-06-25,,,,,,0.01865296296296296,,,,
1998-06-26,,,,,,0.04270962962962963,,,,
1998-06-29,,,,,,0.027207037037037037,,,,
1998-06-30,,,,,,0.06499925925925926,,,,
1998-07-01,,,,,,0.03258777777777778,,,,
1998-07-02,,,,,,0.03266962962962963,,,,
1998-07-03,,,,,,0.08776074074074074,,,,
1998-07-06,,,,,,0.05462111111111111,,,,
1998-07-07,,,,,,0.04165555555555556,,,,
1998-07-08,,,,,,0.054,,,,
1998-07-09,,,,,,0.04514037037037037,,,,
1998-07-10,,,,,,0.05046111111111111,,,,
1998-07-13,,,,,,0.03372666666666667,,,,
1998-07-14,,,,,,0.04357074074074074,,,,
1998-07-15,,,,,,0.034828518518518516,,,,
1998-07-16,,,,,,0.02237074074074074,,,,
1998-07-17,,,,,,0.03075814814814815,,,,
1998-07-20,,,,,,0.03174629629629629,,,,
1998-07-21,,,,,,0.020499629629629628,,,,
1998-07-22,,,,,,0.03176333333333333,,,,
1998-07-23,,,,,,0.013114074074074075,,,,
1998-07-24,,,,,,0.018825925925925927,,,,
1998-07-27,,,,,,0.01593925925925926,,,,
1998-07-28,,,,,,0.008631851851851852,,,,
1998-07-29,,,,,,0.011542962962962963,,,,
1998-07-30,,,,,,0.01449037037037037,,,,
1998-07-31,,,,,,0.029943703703703705,,,,
1998-08-03,,,,,,0.012868148148148148,,,,
1998-08-04,,,,,,0.008405185185185186,,,,
1998-08-05,,,,,,0.010168888888888889,,,,
1998-08-06,,,,,,0.011046666666666666,,,,
1998-08-07,,,,,,0.03232851851851852,,,,
1998-08-10,,,,,,0.023854814814814815,,,,
1998-08-11,,,,,,0.014883703703703705,,,,
1998-08-12,,,,,,0.029307777777777776,,,,
1998-08-13,,,,,,0.014438888888888888,,,,
1998-08-14,,,,,,0.017553703703703703,,,,
1998-08-17,,,,,,0.021643703703703703,,,,
1998-08-18,,,,,,0.018612011579354597,,,,
1998-08-19,,,,,,0.012880697962940729,,,,
1998-08-20,,,,,,0.009939501874307973,,,,
1998-08-21,,,,,,0.012543189125011673,,,,
1998-08-24,,,,,,0.046272728485479114,,,,
1998-08-25,,,,,,0.03989774682835074,,,,
1998-08-26,,,,,,0.01221701951681541,,,,
1998-08-27,,,,,,0.009031029468657035,,,,
1998-08-28,,,,,,0.017098224410026546,,,,
1998-08-31,,,,,,0.011633716199090193,,,,
1998-09-01,,,,,,0.008857272448339804,,,,
1998-09-02,,,,,,0.006220901535465109,,,,
1998-09-03,,,,,,0.003486479636077427,,,,
1998-09-04,,,,,,0.0053724603460466105,,,,
1998-09-07,,,,,,0.005384133082536252,,,,
1998-09-08,,,,,,0.0060231320286549,,,,
1998-09-09,,,,,,0.008971998772695135,,,,
1998-09-10,,,,,,0.017411720761462628,,,,
1998-09-11,,,,,,0.011215832232761036,,,,
1998-09-14,,,,,,0.013777831138858873,,,,
1998-09-15,,,,,,0.01069889675964835,,,,
1998-09-16,,,,,,0.024183575459238806,,,,
1998-09-17,,,,,,0.014182374834914155,,,,
1998-09-18,,,,,,0.0126045543682715,,,,
1998-09-21,,,,,,0.006920932218086738,,,,
1998-09-22,,,,,,0.00980676618508291,,,,
1998-09-23,,,,,,0.00801583490081509,,,,
1998-09-24,,,,,,0.021636584357199076,,,,
1998-09-25,,,,,,0.055080975440562424,,,,
1998-09-28,,,,,,0.017722549058843934,,,,
1998-09-29,,,,,,0.012264043969530822,,,,
1998-09-30,,,,,,0.012352089753338402,,,,
1998-10-05,,,,,,0.017293659369538826,,,,
1998-10-06,,,,,,0.008029175171088965,,,,
1998-10-07,,,,,,0.006716492576139593,,,,
1998-10-08,,,,,,0.009646682941796401,,,,
1998-10-09,,,,,,0.0642694200984512,,,,
1998-10-12,,,,,,0.020132802390576434,,,,
1998-10-13,,,,,,0.011447952935526473,,,,
1998-10-14,,,,,,0.01318452261842825,,,,
1998-10-15,,,,,,0.010474446712290392,,,,
1998-10-16,,,,,,0.0566461226504449,,,,
1998-10-19,,,,,,0.06254085457771374,,,,
1998-10-20,,,,,,0.04113639092328011,,,,
1998-10-21,,,,,,0.07169127946532197,,,,
1998-10-22,,,,,,0.07262343085070903,,,,
1998-10-23,,,,,,0.22304598391163405,,,,
1998-10-26,,,,,,0.19087492162591213,,,,
1998-10-27,,,,,,0.10337975747388642,,,,
1998-10-28,,,,,,0.15560458104881206,,,,
1998-10-29,,,,,,0.05632995824495404,,,,
1998-10-30,,,,,,0.0576873307453209,,,,
1998-11-02,,,,,,0.039526887314737,,,,
1998-11-03,,,,,,0.018680046957751363,,,,
1998-11-04,,,,,,0.027961540000800415,,,,
1998-11-05,,,,,,0.13301483438054454,,,,
1998-11-06,,,,,,0.16559577647043128,,,,
1998-11-09,,,,,,0.10771100972505702,,,,
1998-11-10,,,,,,0.05527807793385894,,,,
1998-11-11,,,,,,0.10679253211670069,,,,
1998-11-12,,,,,,0.03509825109056709,,,,
1998-11-13,,,,,,0.056070156481370315,,,,
1998-11-16,,,,,,0.06466462560531476,,,,
1998-11-17,,,,,,0.0779045103453796,,,,
1998-11-18,,,,,,0.061821480503195,,,,
1998-11-19,,,,,,0.021246047944931363,,,,
1998-11-20,,,,,,0.009912821333760221,,,,
1998-11-23,,,,,,0.013583063192860288,,,,
1998-11-24,,,,,,0.020192500100052028,,,,
1998-11-25,,,,,,0.046806339296434143,,,,
1998-11-26,,,,,,0.01606301943677379,,,,
1998-11-27,,,,,,0.018934179106468697,,,,
1998-11-30,,,,,,0.016900788409973187,,,,
1998-12-01,,,,,,0.03507490561758781,,,,
1998-12-02,,,,,,0.022194207654647084,,,,
1998-12-03,,,,,,0.07741466666666667,,,,
1998-12-04,,,,,,0.07771244444444445,,,,
1998-12-07,,,,,,0.028858222222222223,,,,
1998-12-08,,,,,,0.02481533333333333,,,,
1998-12-09,,,,,,0.009853111111111111,,,,
1998-12-10,,,,,,0.009705777777777778,,,,
1998-12-11,,,,,,0.019512666666666668,,,,
1998-12-14,,,,,,0.006671555555555556,,,,
1998-12-15,,,,,,0.01081488888888889,,,,
1998-12-16,,,,,,0.010376888888888889,,,,
1998-12-17,,,,,,0.011621777777777778,,,,
1998-12-18,,,,,,0.00860488888888889,,,,
1998-12-21,,,,,,0.03220866666666666,,,,
1998-12-22,,,,,,0.02189,,,,
1998-12-23,,,,,,0.006753333333333333,,,,
1998-12-24,,,,,,0.004813555555555555,,,,
1998-12-25,,,,,,0.002822222222222222,,,,
1998-12-28,,,,,,0.004169333333333333,,,,
1998-12-29,,,,,,0.009642,,,,
1998-12-30,,,,,,0.006616444444444445,,,,
1998-12-31,,,,,,0.006940444444444444,,,,
1999-01-04,,,,,,0.0027944444444444444,,,,
1999-01-05,,,,,,0.003290222222222222,,,,
1999-01-06,,,,,,0.011288222222222222,,,,
1999-01-07,,,,,,0.012438222222222222,,,,
1999-01-08,,,,,,0.012400444444444445,,,,
1999-01-11,,,,,,0.005099111111111111,,,,
1999-01-12,,,,,,0.004724666666666667,,,,
1999-01-13,,,,,,0.005348444444444445,,,,
1999-01-14,,,,,,0.023536222222222222,,,,
1999-01-15,,,,,,0.017454,,,,
1999-01-18,,,,,,0.006103777777777777,,,,
1999-01-19,,,,,,0.015500444444444445,,,,
1999-01-20,,,,,,0.009233555555555556,,,,
1999-01-21,,,,,,0.005311333333333334,,,,
1999-01-22,,,,,,0.009349333333333333,,,,
1999-01-25,,,,,,0.009631555555555556,,,,
1999-01-26,,,,,,0.006872888888888889,,,,
1999-01-27,,,,,,0.010793777777777777,,,,
1999-01-28,,,,,,0.005941333333333333,,,,
1999-01-29,,,,,,0.002931111111111111,,,,
1999-02-01,,,,,,0.003611333333333333,,,,
1999-02-02,,,,,,0.005406222222222222,,,,
1999-02-03,,,,,,0.007778,,,,
1999-02-04,,,,,,0.002624888888888889,,,,
1999-02-05,,,,,,0.0042491111111111115,,,,
1999-02-08,,,,,,0.012826444444444444,,,,
1999-02-09,,,,,,0.004272222222222222,,,,
1999-03-01,,,,,,0.00157,,,,
1999-03-02,,,,,,0.002513111111111111,,,,
1999-03-03,,,,,,0.0055951111111111115,,,,
1999-03-04,,,,,,0.004819555555555555,,,,
1999-03-05,,,,,,0.018402,,,,
1999-03-08,,,,,,0.01769288888888889,,,,
1999-03-09,,,,,,0.07351444444444444,,,,
1999-03-10,,,,,,0.03767422222222222,,,,
1999-03-11,,,,,,0.028003333333333335,,,,
1999-03-12,,,,0.3627055374592834,,0.014584222222222222,,,,
1999-03-15,,,,0.0941342019543974,,0.03250488888888889,,,,
1999-03-16,,,,0.2162612377850163,,0.01649511111111111,,,,
1999-03-17,,,,0.1547543973941368,,0.021315555555555556,,,,
1999-03-18,,,,0.08588925081433224,,0.013722888888888889,,,,
1999-03-19,,,,0.13095309446254072,,0.014492666666666666,,,,
1999-03-22,,,,0.12495635179153095,,0.014977333333333334,,,,
1999-03-23,,,,0.05190814332247557,,0.006406444444444445,,,,
1999-03-24,,,,0.042785667752442996,,0.00577,,,,
1999-03-25,,,,0.0478156351791531,,0.018554222222222222,,,,
1999-03-26,,,,0.03077589576547231,,0.02936177777777778,,,,
1999-03-29,,,,0.024240390879478827,,0.03550088888888889,,,,
1999-03-30,,,,0.026540065146579805,,0.023119333333333332,,,,
1999-03-31,,,,0.020788273615635178,,0.015439555555555555,,,,
1999-04-01,,,,0.0192299674267101,,0.020132444444444446,,,,
1999-04-02,,,,0.027011074918566774,,0.104522,,,,
1999-04-05,,,,0.03839543973941368,,0.12275355555555556,,,,
1999-04-06,,,,0.022996091205211726,,0.05893866666666667,,,,
1999-04-07,,,,0.02146840390879479,,0.08272066666666666,,,,
1999-04-08,,,,0.026667100977198696,,0.044089777777777776,,,,
1999-04-09,,,,0.024570032573289904,,0.03831444444444444,,,,
1999-04-12,,,,0.040014983713355046,,0.02651377777777778,,,,
1999-04-13,,,,0.12481498371335505,,0.03332177777777778,,,,
1999-04-14,,,,0.03031530944625407,,0.022420666666666665,,,,
1999-04-15,,,,0.1112755700325733,,0.022754444444444445,,,,
1999-04-16,,,,0.09726514657980456,,0.020293333333333333,,,,
1999-04-19,,,,0.05930553745928339,,0.031787333333333334,,,,
1999-04-20,,,,0.03459153094462541,,0.020644,,,,
1999-04-21,,,,0.03553745928338762,,0.017472444444444443,,,,
1999-04-22,,,,0.03297133550488599,,0.01318111111111111,,,,
1999-04-23,,,,0.017769381107491856,,0.013011777777777778,,,,
1999-04-26,,,,0.02563257328990228,,0.01587688888888889,,,,
1999-04-27,,,,0.018376547231270357,,0.01962488888888889,,,,
1999-04-28,,,,0.012366775244299674,,0.013391333333333333,,,,
1999-04-29,,,,0.010393485342019544,,0.024903111111111112,,,,
1999-04-30,,,,0.010759609120521173,,0.018862,,,,
1999-05-04,,,,0.007323127035830619,,0.011951555555555556,,,,
1999-05-05,,,,0.00715700325732899,,0.004876,,,,
1999-05-06,,,,0.009405211726384364,,0.0054897777777777775,,,,
1999-05-07,,,,0.022071661237785017,,0.004611555555555555,,,,
1999-05-10,,,,0.030591530944625408,,0.018087111111111113,,,,
1999-05-11,,,,0.011264495114006515,,0.012272,,,,
1999-05-12,,,,,,0.007894222222222223,,,,
1999-05-13,,,,0.014134201954397393,,0.005243555555555555,,,,
1999-05-14,,,,0.02521498371335505,,0.012456444444444444,,,,
1999-05-17,,,,0.010747231270358306,,0.0035488888888888888,,,,
1999-05-18,,,,0.020926384364820846,,0.0028104444444444444,,,,
1999-05-19,,,,0.018073615635179154,,0.036781777777777774,,,,
1999-05-20,,,,0.027314657980456025,,0.028408,,,,
1999-05-21,,,,0.03166058631921824,,0.0471,,,,
1999-05-24,,,,0.04676221498371336,,0.06834822222222223,,,,
1999-05-25,,,,0.04323648208469055,,0.1319288888888889,,,,
1999-05-26,,,,0.02764885993485342,,0.06367355555555555,,,,
1999-05-27,,,,0.08568273615635179,,0.20010088888888888,,,,
1999-05-28,,,,0.08549185667752443,,0.221086,,,,
1999-05-31,,,,0.07873485342019544,,0.14087,,,,
1999-06-01,,,,0.040424755700325735,,0.08921422222222222,,,,
1999-06-02,,,,0.12608338762214985,,0.10332066666666667,,,,
1999-06-03,,,,0.0418371335504886,,0.08727755555555555,,,,
1999-06-04,,,,0.030292508143322475,,0.03910311111111111,,,,
1999-06-07,,,,0.04118241042345277,,0.03405444444444444,,,,
1999-06-08,,,,0.048102931596091206,,0.021957555555555557,,,,
1999-06-09,,,,0.03776351791530945,,0.08328177777777777,,,,
1999-06-10,,,,0.24407817589576547,,0.09264,,,,
1999-06-11,,,,0.09692182410423453,,0.03722244444444445,,,,
1999-06-14,,,,0.09429967426710098,,0.05476466666666667,,,,
1999-06-15,,,,0.19967817589576548,,0.06366955555555555,,,,
1999-06-16,,,,0.14365407166123778,,0.050806,,,,
1999-06-17,,,,0.1842456026058632,,0.08414511111111111,,,,
1999-06-18,,,,0.10688664495114006,,0.05886444444444444,,,,
1999-06-21,,,,0.0942671009771987,,0.03875644444444445,,,,
1999-06-22,,,,0.05607296416938111,,0.07162111111111111,,,,
1999-06-23,,,,0.06887491856677525,,0.021742,,,,
1999-06-24,,,,0.06155309446254072,,0.07428711111111111,,,,
1999-06-25,,,,0.12842019543973943,,0.09687444444444444,,,,
1999-06-28,,,,0.10342280130293159,,0.13607511111111112,,,,
1999-06-29,,,,0.09133094462540717,,0.07195444444444445,,,,
1999-06-30,,,,0.06884951140065147,,,,,,
1999-07-01,,,,0.04577328990228013,,0.10079911111111112,,,,
1999-07-02,,,,0.04504104234527687,,0.04047644444444445,,,,
1999-07-05,,,,0.02868469055374593,,0.026034222222222222,,,,
1999-07-06,,,,0.027716612377850162,,0.023324666666666667,,,,
1999-07-07,,,,0.02469446254071661,,0.024411555555555554,,,,
1999-07-08,,,,0.03268273615635179,,0.02186311111111111,,,,
1999-07-09,,,,0.02494071661237785,,0.016504,,,,
1999-07-12,,,,0.021673615635179153,,0.019803333333333333,,,,
1999-07-13,,,,0.016049511400651466,,0.024908,,,,
1999-07-14,,,,0.013186319218241042,,0.008703555555555556,,,,
1999-07-15,,,,0.009542019543973941,,0.015647777777777778,,,,
1999-07-16,,,,0.013504234527687297,,0.010504888888888888,,,,
1999-07-19,,,,0.018890944625407167,,0.014842611111111112,,,,
1999-07-20,,,,0.021102931596091206,,0.03966644444444444,,,,
1999-07-21,,,,0.05304820846905538,,0.025478888888888888,,,,
1999-07-22,,,,0.04632312703583062,,0.014950666666666666,,,,
1999-07-23,,,,0.01721172638436482,,0.011904222222222222,,,,
1999-07-26,,,,0.02358371335504886,,0.00852,,,,
1999-07-27,,,0.4328952573158426,0.011057328990228012,,0.011222888888888888,,,,
1999-07-28,,,0.13014086781029263,0.01585342019543974,,0.012576,,,,
1999-07-29,,,0.05479677093844602,0.010485342019543974,,0.007939333333333333,,,,
1999-07-30,,,0.031294853683148334,0.01217198697068404,,0.017363555555555556,,,,
1999-08-02,,,0.026611503531786075,0.010579153094462541,,0.010227555555555556,,,,
1999-08-03,,,0.038405247225025224,0.011532247557003257,,0.027138,,,,
1999-08-04,,,0.03418526740665994,0.018166123778501627,,0.018007555555555554,,,,
1999-08-05,,,0.05894450050454087,0.03949902280130293,,0.016108444444444446,,,,
1999-08-06,,,0.05869909182643794,0.06420977198697068,,0.015557111111111112,,,,
1999-08-09,,,0.0415087790110999,0.08020195439739414,,0.010618444444444444,,,,
1999-08-10,,,0.024899697275479315,0.03841237785016287,,0.009927777777777778,,,,
1999-08-11,,,0.016167911200807267,0.018428664495114006,,0.01706533333333333,,,,
1999-08-12,,,0.009555600403632694,0.013659934853420196,,0.022525777777777777,,,,
1999-08-13,,,0.011383249243188698,0.00776742671009772,,0.01116711111111111,,,,
1999-08-16,,,0.007526135216952573,0.016663192182410424,,0.012051777777777778,,,,
1999-08-17,,,0.01479798183652876,0.035500325732899025,,0.02226777777777778,,,,
1999-08-18,,,0.011401412714429869,0.01113485342019544,,0.015211555555555556,,,,
1999-08-19,,,0.03092108980827447,0.04089381107491857,,0.018951333333333334,,,,
1999-08-20,,,0.022295862764883954,0.022035179153094463,,0.009580444444444445,,,,
1999-08-23,,,0.013239959636730575,0.04482801302931596,,0.029638,,,,
1999-08-24,,,0.01851220988900101,0.025707491856677523,,0.055946444444444444,,,,
1999-08-25,,,0.030156205852674065,0.018302931596091206,,0.026882666666666666,,,,
1999-08-26,,,0.07080201816347124,0.0171928338762215,,0.011232,,,,
1999-08-27,,,0.03023975782038345,0.015362866449511401,,0.020619555555555554,,,,
1999-08-30,,,0.019018768920282543,0.026954397394136808,,0.007309777777777778,,,,
1999-08-31,,,0.01854369323915237,0.011170684039087948,,0.004760222222222222,,,,
1999-09-01,,,0.011149949545913218,0.05106058631921824,,0.018188,,,,
1999-09-02,,,0.012783047426841575,0.02340260586319218,,0.023156,,,,
1999-09-03,,,0.009120887991927347,0.017991530944625408,,0.010055777777777778,,,,
1999-09-06,,,0.006382240161453077,0.011732247557003257,,0.007916888888888888,,,,
1999-09-07,,,0.006020181634712411,0.009630618892508143,,0.006695555555555555,,,,
1999-09-08,,,0.00566175580221998,0.007218241042345277,,0.0040108888888888885,,,,
1999-09-09,,,0.06402058526740666,0.02773029315960912,,0.015147111111111111,,,,
1999-09-10,,,0.09852431886982846,0.08277915309446254,,0.014078888888888889,,,,
1999-09-13,,,0.029180625630676086,0.08477198697068404,,0.008808,,,,
1999-09-14,,,0.02508819374369324,0.03696938110749186,,0.017962222222222223,,,,
1999-09-15,,,0.019219374369323916,0.029269706840390878,,0.017909111111111112,,,,
1999-09-16,,,0.01143289606458123,0.030683387622149838,,0.007626222222222223,,,,
1999-09-17,,,0.016531584258324926,0.02136482084690554,,0.005601333333333333,,,,
1999-09-20,,,0.014168718466195761,0.01110814332247557,,0.012586,,,,
1999-09-21,,,0.0102401614530777,0.012884039087947883,,0.0035113333333333333,,,,
1999-09-22,,,0.006224419778002018,0.012938110749185668,,0.009030888888888889,,,,
1999-09-23,,,0.008112613521695258,0.012090553745928339,,0.0029768888888888887,,,,
1999-09-24,,,0.005033703329969727,0.008790879478827361,,0.034904,,,,
1999-09-27,,,0.005303329969727548,0.006198045602605863,,0.017570666666666665,,,,
1999-09-28,,,0.003713420787083754,0.006371335504885994,,0.008911111111111111,,,,
1999-09-29,,,0.005648072653884965,0.012864501628664496,,0.007022911111111111,,,,
1999-09-30,,,0.004955802219979819,0.01209315960912052,,0.006109111111111111,,,,
1999-10-08,,,0.011524,0.0077817589576547235,,0.004016222222222222,,,,
1999-10-11,,,0.012048666666666666,0.0062371335504886,,0.007013555555555556,,,,
1999-10-12,,,0.005495,0.0032319218241042345,,0.005315111111111111,,,,
1999-10-13,,,0.005169333333333333,0.005342019543973941,,0.004048888888888889,,,,
1999-10-14,,,0.009141,0.003927687296416938,,0.01950977777777778,,,,
1999-10-15,,,0.008297666666666667,0.00582671009771987,,0.010943111111111112,,,,
1999-10-18,,,0.006177,0.006656677524429967,,0.00893311111111111,,,,
1999-10-19,,,0.008708,0.008463192182410423,,0.004469111111111111,,,,
